va,vb,ca,cb,win,n,job,backend,shots
10,3,1,2,1,33,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,3,2,2,0,27,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,3,3,2,1,26,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,3,0,3,1,30,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,3,1,3,1,153,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,3,2,3,1,125,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,3,3,3,0,31,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,0,0,0,26,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,1,0,1,39,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,2,0,1,168,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,3,0,1,22,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,0,1,1,79,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,1,1,0,27,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,2,1,1,30,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,3,1,1,120,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,0,2,1,66,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,1,2,1,11,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,2,2,0,47,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,3,2,1,57,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,0,3,1,36,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,1,3,1,220,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,2,3,1,50,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,3,3,3,0,26,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,0,0,0,15,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,1,0,1,34,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,2,0,1,38,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,3,0,1,88,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,0,1,1,40,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,1,1,0,16,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,2,1,1,184,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,3,1,1,82,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,0,2,1,106,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,1,2,1,117,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,2,2,0,26,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,3,2,1,26,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,0,3,1,37,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,1,3,1,177,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,2,3,1,17,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,4,3,3,0,21,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,0,0,0,35,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,1,0,1,6,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,2,0,1,96,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,3,0,1,21,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,0,1,1,21,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,1,1,0,49,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,2,1,1,43,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,3,1,1,226,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,0,2,1,175,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,1,2,1,69,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,2,2,0,27,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,3,2,1,22,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,0,3,1,116,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,1,3,1,72,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,2,3,1,21,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,4,3,3,0,25,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,0,0,0,10,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,1,0,1,161,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,2,0,1,15,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,3,0,1,148,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,0,1,1,35,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,1,1,0,10,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,2,1,1,161,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,3,1,1,15,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,0,2,1,32,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,1,2,1,144,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,2,2,0,21,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,3,2,1,71,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,0,3,1,118,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,1,3,1,20,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,2,3,1,44,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,5,3,3,0,19,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,0,0,0,47,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,1,0,1,31,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,2,0,1,187,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,3,0,1,83,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,0,1,1,27,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,1,1,0,23,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,2,1,1,88,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,3,1,1,93,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,0,2,1,29,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,1,2,1,182,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,2,2,0,19,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,3,2,1,13,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,0,3,1,109,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,1,3,1,64,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,2,3,1,17,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,5,3,3,0,12,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,0,0,0,23,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,1,0,1,263,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,2,0,1,11,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,3,0,1,56,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,0,1,1,75,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,1,1,0,9,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,2,1,1,120,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,3,1,1,16,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,0,2,1,46,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,1,2,1,57,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,2,2,0,22,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,3,2,1,134,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,0,3,1,59,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,1,3,1,19,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,2,3,1,96,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,5,3,3,0,18,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,0,0,0,11,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,1,0,1,101,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,2,0,1,38,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,3,0,1,30,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,0,1,1,171,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,1,1,0,24,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,2,1,1,60,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,3,1,1,53,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,0,2,1,20,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,1,2,1,53,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,2,2,0,16,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,3,2,1,155,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,0,3,1,135,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,1,3,1,28,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,2,3,1,92,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,6,3,3,0,37,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,0,0,0,12,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,1,0,1,43,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,2,0,1,23,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,3,0,1,108,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,0,1,1,28,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,1,1,0,9,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,2,1,1,248,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,3,1,1,40,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,0,2,1,69,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,1,2,1,131,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,2,2,0,11,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,3,2,1,39,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,0,3,1,84,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,1,3,1,113,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,2,3,1,22,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,6,3,3,0,44,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,0,0,0,16,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,1,0,1,138,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,2,0,1,27,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,3,0,1,82,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,0,1,1,117,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,1,1,0,18,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,2,1,1,45,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,3,1,1,15,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,0,2,1,16,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,1,2,1,155,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,2,2,0,16,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,3,2,1,84,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,0,3,1,56,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,1,3,1,11,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,2,3,1,212,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
8,7,3,3,0,16,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,0,0,0,21,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,1,0,1,30,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,2,0,1,89,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,3,0,1,122,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,0,1,1,39,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,1,1,0,15,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,2,1,1,82,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,3,1,1,54,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,0,2,1,25,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,1,2,1,209,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,2,2,0,13,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,3,2,1,35,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,0,3,1,131,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,1,3,1,13,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,2,3,1,131,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
10,7,3,3,0,15,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,0,0,0,9,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,1,0,1,157,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,2,0,1,47,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,3,0,1,36,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,0,1,1,114,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,1,1,0,13,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,2,1,1,21,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,3,1,1,63,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,0,2,1,58,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,1,2,1,36,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,2,2,0,79,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,3,2,1,104,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,0,3,1,18,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,1,3,1,123,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,2,3,1,125,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
12,7,3,3,0,21,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,0,0,0,27,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,1,0,1,87,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,2,0,1,42,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,3,0,1,23,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,0,1,1,194,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,1,1,0,27,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,2,1,1,26,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,3,1,1,76,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,0,2,1,105,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,1,2,1,41,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,2,2,0,18,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,3,2,1,141,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,0,3,1,15,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,1,3,1,33,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,2,3,1,116,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
9,8,3,3,0,53,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,0,0,0,7,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,1,0,1,30,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,2,0,1,13,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,3,0,1,119,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,0,1,1,81,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,1,1,0,14,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,2,1,1,178,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,3,1,1,42,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,0,2,1,30,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,1,2,1,217,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,2,2,0,39,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,3,2,1,49,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,0,3,1,65,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,1,3,1,63,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,2,3,1,67,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
11,8,3,3,0,10,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,0,0,0,41,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,1,0,1,46,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,2,0,1,227,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,3,0,1,25,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,0,1,1,9,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,1,1,0,31,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,2,1,1,6,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,3,1,1,150,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,0,2,1,154,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,1,2,1,49,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,2,2,0,13,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,3,2,1,18,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,0,3,1,22,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,1,3,1,189,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,2,3,1,31,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
0,13,3,3,0,13,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,0,0,0,17,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,1,0,1,141,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,2,0,1,30,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,3,0,1,125,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,0,1,1,20,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,1,1,0,16,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,2,1,1,124,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,3,1,1,17,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,0,2,1,41,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,1,2,1,109,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,2,2,0,42,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,3,2,1,86,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,0,3,1,116,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,1,3,1,21,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,2,3,1,86,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
1,13,3,3,0,33,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,0,0,0,19,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,1,0,1,132,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,2,0,1,23,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,3,0,1,127,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,0,1,1,140,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,1,1,0,11,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,2,1,1,23,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,3,1,1,18,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,0,2,1,6,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,1,2,1,105,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,2,2,0,62,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,3,2,1,90,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,0,3,1,51,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,1,3,1,33,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,2,3,1,161,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
2,13,3,3,0,23,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,0,0,0,32,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,1,0,1,35,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,2,0,1,22,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,3,0,1,248,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,0,1,1,34,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,1,1,0,16,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,2,1,1,101,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,3,1,1,10,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,0,2,1,44,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,1,2,1,139,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,2,2,0,20,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,3,2,1,25,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,0,3,1,212,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,1,3,1,18,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,2,3,1,41,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
3,13,3,3,0,27,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,0,0,0,12,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,1,0,1,228,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,2,0,1,49,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,3,0,1,34,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,0,1,1,135,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,1,1,0,11,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,2,1,1,28,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,3,1,1,18,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,0,2,1,17,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,1,2,1,17,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,2,2,0,48,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,3,2,1,158,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,0,3,1,19,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,1,3,1,33,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,2,3,1,189,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
4,13,3,3,0,28,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,0,0,0,12,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,1,0,1,47,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,2,0,1,97,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,3,0,1,151,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,0,1,1,82,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,1,1,0,10,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,2,1,1,47,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,3,1,1,30,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,0,2,1,148,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,1,2,1,47,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,2,2,0,35,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,3,2,1,36,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,0,3,1,69,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,1,3,1,130,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,2,3,1,66,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
5,13,3,3,0,17,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,0,0,0,64,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,1,0,1,62,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,2,0,1,136,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,3,0,1,44,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,0,1,1,32,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,1,1,0,17,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,2,1,1,15,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,3,1,1,131,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,0,2,1,70,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,1,2,1,100,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,2,2,0,19,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,3,2,1,62,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,0,3,1,33,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,1,3,1,118,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,2,3,1,97,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
6,13,3,3,0,24,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
7,13,0,0,0,20,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
7,13,1,0,1,132,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
7,13,2,0,1,68,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
7,13,3,0,1,78,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
7,13,0,1,1,19,cjrounimj1o2fujkgnmg,ibmq_kolkata,1024
