va,vb,ca,cb,win,n,job,backend,shots
9,9,3,1,0,27,cjsb5kciifjafcoacbv0,ibmq_quito,1024
9,9,0,2,0,50,cjsb5kciifjafcoacbv0,ibmq_quito,1024
9,9,1,2,0,26,cjsb5kciifjafcoacbv0,ibmq_quito,1024
9,9,2,2,1,135,cjsb5kciifjafcoacbv0,ibmq_quito,1024
9,9,3,2,0,18,cjsb5kciifjafcoacbv0,ibmq_quito,1024
9,9,0,3,0,24,cjsb5kciifjafcoacbv0,ibmq_quito,1024
9,9,1,3,0,42,cjsb5kciifjafcoacbv0,ibmq_quito,1024
9,9,2,3,0,29,cjsb5kciifjafcoacbv0,ibmq_quito,1024
9,9,3,3,1,158,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,0,0,1,166,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,1,0,0,21,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,2,0,0,36,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,3,0,0,17,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,0,1,0,32,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,1,1,1,174,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,2,1,0,13,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,3,1,0,31,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,0,2,0,52,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,1,2,0,27,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,2,2,1,160,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,3,2,0,34,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,0,3,0,29,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,1,3,0,42,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,2,3,0,37,cjsb5kciifjafcoacbv0,ibmq_quito,1024
10,10,3,3,1,153,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,0,0,1,198,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,1,0,0,49,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,2,0,0,32,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,3,0,0,25,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,0,1,0,32,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,1,1,1,151,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,2,1,0,24,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,3,1,0,22,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,0,2,0,33,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,1,2,0,12,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,2,2,1,153,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,3,2,0,33,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,0,3,0,23,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,1,3,0,29,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,2,3,0,48,cjsb5kciifjafcoacbv0,ibmq_quito,1024
11,11,3,3,1,160,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,0,0,1,176,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,1,0,0,30,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,2,0,0,31,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,3,0,0,25,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,0,1,0,46,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,1,1,1,180,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,2,1,0,21,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,3,1,0,24,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,0,2,0,39,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,1,2,0,17,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,2,2,1,144,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,3,2,0,39,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,0,3,0,23,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,1,3,0,32,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,2,3,0,43,cjsb5kciifjafcoacbv0,ibmq_quito,1024
12,12,3,3,1,154,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,0,0,1,185,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,1,0,0,43,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,2,0,0,26,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,3,0,0,16,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,0,1,0,40,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,1,1,1,166,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,2,1,0,11,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,3,1,0,23,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,0,2,0,37,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,1,2,0,17,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,2,2,1,172,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,3,2,0,42,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,0,3,0,20,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,1,3,0,36,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,2,3,0,35,cjsb5kciifjafcoacbv0,ibmq_quito,1024
13,13,3,3,1,155,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,0,0,0,45,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,1,0,1,81,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,2,0,1,116,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,3,0,1,25,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,0,1,1,88,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,1,1,0,52,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,2,1,1,34,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,3,1,1,92,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,0,2,1,116,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,1,2,1,39,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,2,2,0,30,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,3,2,1,65,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,0,3,1,38,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,1,3,1,106,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,2,3,1,65,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,1,3,3,0,32,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,0,0,0,20,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,1,0,1,31,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,2,0,1,42,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,3,0,1,156,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,0,1,1,54,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,1,1,0,12,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,2,1,1,185,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,3,1,1,22,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,0,2,1,42,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,1,2,1,177,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,2,2,0,9,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,3,2,1,29,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,0,3,1,185,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,1,3,1,21,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,2,3,1,21,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,2,3,3,0,18,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,0,0,0,35,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,1,0,1,68,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,2,0,1,57,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,3,0,1,100,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,0,1,1,38,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,1,1,0,21,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,2,1,1,94,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,3,1,1,60,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,0,2,1,79,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,1,2,1,113,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,2,2,0,27,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,3,2,1,55,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,0,3,1,150,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,1,3,1,52,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,2,3,1,45,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,4,3,3,0,30,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,0,0,0,38,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,1,0,1,66,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,2,0,1,47,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,3,0,1,112,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,0,1,1,96,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,1,1,0,31,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,2,1,1,106,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,3,1,1,53,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,0,2,1,75,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,1,2,1,101,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,2,2,0,29,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,3,2,1,59,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,0,3,1,99,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,1,3,1,57,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,2,3,1,41,cjsb5kciifjafcoacbv0,ibmq_quito,1024
0,3,3,3,0,14,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,0,0,0,41,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,1,0,1,80,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,2,0,1,104,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,3,0,1,35,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,0,1,1,81,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,1,1,0,36,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,2,1,1,39,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,3,1,1,110,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,0,2,1,117,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,1,2,1,44,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,2,2,0,27,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,3,2,1,59,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,0,3,1,35,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,1,3,1,108,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,2,3,1,83,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,2,3,3,0,25,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,0,0,0,47,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,1,0,1,16,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,2,0,1,187,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,3,0,1,25,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,0,1,1,12,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,1,1,0,35,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,2,1,1,31,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,3,1,1,163,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,0,2,1,175,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,1,2,1,38,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,2,2,0,30,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,3,2,1,14,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,0,3,1,43,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,1,3,1,172,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,2,3,1,16,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,5,3,3,0,20,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,0,0,0,48,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,1,0,1,185,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,2,0,1,27,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,3,0,1,39,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,0,1,1,168,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,1,1,0,35,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,2,1,1,31,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,3,1,1,21,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,0,2,1,21,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,1,2,1,31,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,2,2,0,36,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,3,2,1,152,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,0,3,1,33,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,1,3,1,13,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,2,3,1,156,cjsb5kciifjafcoacbv0,ibmq_quito,1024
1,6,3,3,0,28,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,0,0,0,32,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,1,0,1,74,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,2,0,1,55,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,3,0,1,134,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,0,1,1,73,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,1,1,0,27,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,2,1,1,121,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,3,1,1,48,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,0,2,1,61,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,1,2,1,102,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,2,2,0,21,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,3,2,1,47,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,0,3,1,118,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,1,3,1,39,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,2,3,1,47,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,7,3,3,0,25,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,0,0,0,45,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,1,0,1,84,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,2,0,1,47,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,3,0,1,73,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,0,1,1,82,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,1,1,0,27,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,2,1,1,72,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,3,1,1,59,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,0,2,1,63,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,1,2,1,103,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,2,2,0,23,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,3,2,1,103,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,0,3,1,92,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,1,3,1,58,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,2,3,1,81,cjsb5kciifjafcoacbv0,ibmq_quito,1024
2,8,3,3,0,12,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,0,0,0,50,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,1,0,1,115,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,2,0,1,67,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,3,0,1,22,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,0,1,1,106,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,1,1,0,23,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,2,1,1,21,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,3,1,1,66,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,0,2,1,119,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,1,2,1,39,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,2,2,0,34,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,3,2,1,91,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,0,3,1,31,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,1,3,1,102,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,2,3,1,115,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,4,3,3,0,23,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,0,0,0,42,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,1,0,1,28,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,2,0,1,123,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,3,0,1,59,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,0,1,1,45,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,1,1,0,28,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,2,1,1,46,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,3,1,1,108,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,0,2,1,132,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,1,2,1,97,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,2,2,0,25,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,3,2,1,50,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,0,3,1,81,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,1,3,1,99,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,2,3,1,41,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,10,3,3,0,20,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,0,0,0,48,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,1,0,1,175,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,2,0,1,33,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,3,0,1,50,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,0,1,1,126,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,1,1,0,24,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,2,1,1,42,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,3,1,1,38,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,0,2,1,31,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,1,2,1,36,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,2,2,0,48,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,3,2,1,122,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,0,3,1,64,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,1,3,1,34,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,2,3,1,119,cjsb5kciifjafcoacbv0,ibmq_quito,1024
3,11,3,3,0,34,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,0,0,0,39,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,1,0,1,156,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,2,0,1,45,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,3,0,1,30,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,0,1,1,143,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,1,1,0,40,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,2,1,1,46,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,3,1,1,32,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,0,2,1,27,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,1,2,1,32,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,2,2,0,46,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,3,2,1,135,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,0,3,1,42,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,1,3,1,36,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,2,3,1,151,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,12,3,3,0,24,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,0,0,0,45,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,1,0,1,20,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,2,0,1,144,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,3,0,1,64,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,0,1,1,27,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,1,1,0,46,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,2,1,1,64,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,3,1,1,126,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,0,2,1,130,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,1,2,1,60,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,2,2,0,23,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,3,2,1,27,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,0,3,1,56,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,1,3,1,140,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,2,3,1,34,cjsb5kciifjafcoacbv0,ibmq_quito,1024
4,9,3,3,0,18,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,0,0,0,29,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,1,0,1,39,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,2,0,1,42,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,3,0,1,179,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,0,1,1,48,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,1,1,0,15,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,2,1,1,167,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,3,1,1,32,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,0,2,1,38,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,1,2,1,180,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,2,2,0,8,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,3,2,1,22,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,0,3,1,165,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,1,3,1,22,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,2,3,1,25,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,6,3,3,0,13,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,0,0,0,22,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,1,0,1,34,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,2,0,1,63,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,3,0,1,150,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,0,1,1,49,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,1,1,0,22,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,2,1,1,152,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,3,1,1,56,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,0,2,1,65,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,1,2,1,146,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,2,2,0,8,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,3,2,1,15,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,0,3,1,159,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,1,3,1,60,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,2,3,1,12,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,11,3,3,0,11,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,0,0,0,35,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,1,0,1,28,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,2,0,1,98,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,3,0,1,107,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,0,1,1,29,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,1,1,0,33,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,2,1,1,106,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,3,1,1,105,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,0,2,1,111,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,1,2,1,104,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,2,2,0,17,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,3,2,1,14,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,0,3,1,137,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,1,3,1,67,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,2,3,1,18,cjsb5kciifjafcoacbv0,ibmq_quito,1024
5,12,3,3,0,15,cjsb5kciifjafcoacbv0,ibmq_quito,1024
6,9,0,0,0,45,cjsb5kciifjafcoacbv0,ibmq_quito,1024
6,9,1,0,1,90,cjsb5kciifjafcoacbv0,ibmq_quito,1024
6,9,2,0,1,28,cjsb5kciifjafcoacbv0,ibmq_quito,1024
6,9,3,0,1,131,cjsb5kciifjafcoacbv0,ibmq_quito,1024
